Mod:Item:MetaData, Localized Name
chisel:concrete_green:5, Green Concrete
chisel:concrete_green:6, Green Concrete
chisel:concrete_green:7, Green Concrete
chisel:concrete_green:8, Green Concrete
chisel:concrete_green:9, Green Concrete
chisel:concrete_green:10, Green Concrete
chisel:concrete_green:11, Green Concrete
chisel:concrete_green:12, Green Concrete
chisel:concrete_green:13, Green Concrete
chisel:concrete_green:14, Green Concrete
chisel:concrete_green:15, Green Concrete
chisel:concrete_green1:0, Green Concrete
chisel:concrete_green1:1, Green Concrete
chisel:concrete_green1:2, Green Concrete
chisel:concrete_green1:3, Green Concrete
chisel:concrete_green1:4, Green Concrete
chisel:concrete_green1:5, Green Concrete
chisel:concrete_green1:6, Green Concrete
chisel:concrete_green1:7, Green Concrete
chisel:concrete_green1:8, Green Concrete
chisel:concrete_green1:9, Green Concrete
chisel:concrete_green1:10, Green Concrete
chisel:concrete_green1:11, Green Concrete
chisel:concrete_green1:12, Green Concrete
chisel:concrete_green1:13, Green Concrete
chisel:concrete_green1:14, Green Concrete
chisel:concrete_green1:15, Green Concrete
chisel:concrete_green2:0, Green Concrete
chisel:concrete_brown:0, Brown Concrete
chisel:concrete_brown:1, Brown Concrete
chisel:concrete_brown:2, Brown Concrete
chisel:concrete_brown:3, Brown Concrete
chisel:concrete_brown:4, Brown Concrete
chisel:concrete_brown:5, Brown Concrete
chisel:concrete_brown:6, Brown Concrete
chisel:concrete_brown:7, Brown Concrete
chisel:concrete_brown:8, Brown Concrete
chisel:concrete_brown:9, Brown Concrete
chisel:concrete_brown:10, Brown Concrete
chisel:concrete_brown:11, Brown Concrete
chisel:concrete_brown:12, Brown Concrete
chisel:concrete_brown:13, Brown Concrete
chisel:concrete_brown:14, Brown Concrete
chisel:concrete_brown:15, Brown Concrete
chisel:concrete_brown1:0, Brown Concrete
chisel:concrete_brown1:1, Brown Concrete
chisel:concrete_brown1:2, Brown Concrete
chisel:concrete_brown1:3, Brown Concrete
chisel:concrete_brown1:4, Brown Concrete
chisel:concrete_brown1:5, Brown Concrete
chisel:concrete_brown1:6, Brown Concrete
chisel:concrete_brown1:7, Brown Concrete
chisel:concrete_brown1:8, Brown Concrete
chisel:concrete_brown1:9, Brown Concrete
chisel:concrete_brown1:10, Brown Concrete
chisel:concrete_brown1:11, Brown Concrete
chisel:concrete_brown1:12, Brown Concrete
chisel:concrete_brown1:13, Brown Concrete
chisel:concrete_brown1:14, Brown Concrete
chisel:concrete_brown1:15, Brown Concrete
chisel:concrete_brown2:0, Brown Concrete
chisel:concrete_blue:0, Blue Concrete
chisel:concrete_blue:1, Blue Concrete
chisel:concrete_blue:2, Blue Concrete
chisel:concrete_blue:3, Blue Concrete
chisel:concrete_blue:4, Blue Concrete
chisel:concrete_blue:5, Blue Concrete
chisel:concrete_blue:6, Blue Concrete
chisel:concrete_blue:7, Blue Concrete
chisel:concrete_blue:8, Blue Concrete
chisel:concrete_blue:9, Blue Concrete
chisel:concrete_blue:10, Blue Concrete
chisel:concrete_blue:11, Blue Concrete
chisel:concrete_blue:12, Blue Concrete
chisel:concrete_blue:13, Blue Concrete
chisel:concrete_blue:14, Blue Concrete
chisel:concrete_blue:15, Blue Concrete
chisel:concrete_blue1:0, Blue Concrete
chisel:concrete_blue1:1, Blue Concrete
chisel:concrete_blue1:2, Blue Concrete
chisel:concrete_blue1:3, Blue Concrete
chisel:concrete_blue1:4, Blue Concrete
chisel:concrete_blue1:5, Blue Concrete
chisel:concrete_blue1:6, Blue Concrete
chisel:concrete_blue1:7, Blue Concrete
chisel:concrete_blue1:8, Blue Concrete
chisel:concrete_blue1:9, Blue Concrete
chisel:concrete_blue1:10, Blue Concrete
chisel:concrete_blue1:11, Blue Concrete
chisel:concrete_blue1:12, Blue Concrete
chisel:concrete_blue1:13, Blue Concrete
chisel:concrete_blue1:14, Blue Concrete
chisel:concrete_blue1:15, Blue Concrete
chisel:concrete_blue2:0, Blue Concrete
chisel:concrete_purple:0, Purple Concrete
chisel:concrete_purple:1, Purple Concrete
chisel:concrete_purple:2, Purple Concrete
chisel:concrete_purple:3, Purple Concrete
chisel:concrete_purple:4, Purple Concrete
chisel:concrete_purple:5, Purple Concrete
chisel:concrete_purple:6, Purple Concrete
chisel:concrete_purple:7, Purple Concrete
chisel:concrete_purple:8, Purple Concrete
chisel:concrete_purple:9, Purple Concrete
chisel:concrete_purple:10, Purple Concrete
chisel:concrete_purple:11, Purple Concrete
chisel:concrete_purple:12, Purple Concrete
chisel:concrete_purple:13, Purple Concrete
chisel:concrete_purple:14, Purple Concrete
chisel:concrete_purple:15, Purple Concrete
chisel:concrete_purple1:0, Purple Concrete
chisel:concrete_purple1:1, Purple Concrete
chisel:concrete_purple1:2, Purple Concrete
chisel:concrete_purple1:3, Purple Concrete
chisel:concrete_purple1:4, Purple Concrete
chisel:concrete_purple1:5, Purple Concrete
chisel:concrete_purple1:6, Purple Concrete
chisel:concrete_purple1:7, Purple Concrete
chisel:concrete_purple1:8, Purple Concrete
chisel:concrete_purple1:9, Purple Concrete
chisel:concrete_purple1:10, Purple Concrete
chisel:concrete_purple1:11, Purple Concrete
chisel:concrete_purple1:12, Purple Concrete
chisel:concrete_purple1:13, Purple Concrete
chisel:concrete_purple1:14, Purple Concrete
chisel:concrete_purple1:15, Purple Concrete
chisel:concrete_purple2:0, Purple Concrete
chisel:concrete_cyan:0, Cyan Concrete
chisel:concrete_cyan:1, Cyan Concrete
chisel:concrete_cyan:2, Cyan Concrete
chisel:concrete_cyan:3, Cyan Concrete
chisel:concrete_cyan:4, Cyan Concrete
chisel:concrete_cyan:5, Cyan Concrete
chisel:concrete_cyan:6, Cyan Concrete
chisel:concrete_cyan:7, Cyan Concrete
chisel:concrete_cyan:8, Cyan Concrete
chisel:concrete_cyan:9, Cyan Concrete
chisel:concrete_cyan:10, Cyan Concrete
chisel:concrete_cyan:11, Cyan Concrete
chisel:concrete_cyan:12, Cyan Concrete
chisel:concrete_cyan:13, Cyan Concrete
chisel:concrete_cyan:14, Cyan Concrete
chisel:concrete_cyan:15, Cyan Concrete
chisel:concrete_cyan1:0, Cyan Concrete
chisel:concrete_cyan1:1, Cyan Concrete
chisel:concrete_cyan1:2, Cyan Concrete
chisel:concrete_cyan1:3, Cyan Concrete
chisel:concrete_cyan1:4, Cyan Concrete
chisel:concrete_cyan1:5, Cyan Concrete
chisel:concrete_cyan1:6, Cyan Concrete
chisel:concrete_cyan1:7, Cyan Concrete
chisel:concrete_cyan1:8, Cyan Concrete
chisel:concrete_cyan1:9, Cyan Concrete
chisel:concrete_cyan1:10, Cyan Concrete
chisel:concrete_cyan1:11, Cyan Concrete
chisel:concrete_cyan1:12, Cyan Concrete
chisel:concrete_cyan1:13, Cyan Concrete
chisel:concrete_cyan1:14, Cyan Concrete
chisel:concrete_cyan1:15, Cyan Concrete
chisel:concrete_cyan2:0, Cyan Concrete
chisel:concrete_lightgray:0, Light Gray Concrete
chisel:concrete_lightgray:1, Light Gray Concrete
chisel:concrete_lightgray:2, Light Gray Concrete
chisel:concrete_lightgray:3, Light Gray Concrete
chisel:concrete_lightgray:4, Light Gray Concrete
chisel:concrete_lightgray:5, Light Gray Concrete
chisel:concrete_lightgray:6, Light Gray Concrete
chisel:concrete_lightgray:7, Light Gray Concrete
chisel:concrete_lightgray:8, Light Gray Concrete
chisel:concrete_lightgray:9, Light Gray Concrete
chisel:concrete_lightgray:10, Light Gray Concrete
chisel:concrete_lightgray:11, Light Gray Concrete
chisel:concrete_lightgray:12, Light Gray Concrete
chisel:concrete_lightgray:13, Light Gray Concrete
chisel:concrete_lightgray:14, Light Gray Concrete
chisel:concrete_lightgray:15, Light Gray Concrete
chisel:concrete_lightgray1:0, Light Gray Concrete
chisel:concrete_lightgray1:1, Light Gray Concrete
chisel:concrete_lightgray1:2, Light Gray Concrete
chisel:concrete_lightgray1:3, Light Gray Concrete
chisel:concrete_lightgray1:4, Light Gray Concrete
chisel:concrete_lightgray1:5, Light Gray Concrete
chisel:concrete_lightgray1:6, Light Gray Concrete
chisel:concrete_lightgray1:7, Light Gray Concrete
chisel:concrete_lightgray1:8, Light Gray Concrete
chisel:concrete_lightgray1:9, Light Gray Concrete
chisel:concrete_lightgray1:10, Light Gray Concrete
chisel:concrete_lightgray1:11, Light Gray Concrete
chisel:concrete_lightgray1:12, Light Gray Concrete
chisel:concrete_lightgray1:13, Light Gray Concrete
chisel:concrete_lightgray1:14, Light Gray Concrete
chisel:concrete_lightgray1:15, Light Gray Concrete
chisel:concrete_lightgray2:0, Light Gray Concrete
chisel:concrete_gray:0, Gray Concrete
chisel:concrete_gray:1, Gray Concrete
chisel:concrete_gray:2, Gray Concrete
chisel:concrete_gray:3, Gray Concrete
chisel:concrete_gray:4, Gray Concrete
chisel:concrete_gray:5, Gray Concrete
chisel:concrete_gray:6, Gray Concrete
chisel:concrete_gray:7, Gray Concrete
chisel:concrete_gray:8, Gray Concrete
chisel:concrete_gray:9, Gray Concrete
chisel:concrete_gray:10, Gray Concrete
chisel:concrete_gray:11, Gray Concrete
chisel:concrete_gray:12, Gray Concrete
chisel:concrete_gray:13, Gray Concrete
chisel:concrete_gray:14, Gray Concrete
chisel:concrete_gray:15, Gray Concrete
chisel:concrete_gray1:0, Gray Concrete
chisel:concrete_gray1:1, Gray Concrete
chisel:concrete_gray1:2, Gray Concrete
chisel:concrete_gray1:3, Gray Concrete
chisel:concrete_gray1:4, Gray Concrete
chisel:concrete_gray1:5, Gray Concrete
chisel:concrete_gray1:6, Gray Concrete
chisel:concrete_gray1:7, Gray Concrete
chisel:concrete_gray1:8, Gray Concrete
chisel:concrete_gray1:9, Gray Concrete
chisel:concrete_gray1:10, Gray Concrete
chisel:concrete_gray1:11, Gray Concrete
chisel:concrete_gray1:12, Gray Concrete
chisel:concrete_gray1:13, Gray Concrete
chisel:concrete_gray1:14, Gray Concrete
chisel:concrete_gray1:15, Gray Concrete
chisel:concrete_gray2:0, Gray Concrete
chisel:concrete_pink:0, Pink Concrete
chisel:concrete_pink:1, Pink Concrete
chisel:concrete_pink:2, Pink Concrete
chisel:concrete_pink:3, Pink Concrete
chisel:concrete_pink:4, Pink Concrete
chisel:concrete_pink:5, Pink Concrete
chisel:concrete_pink:6, Pink Concrete
chisel:concrete_pink:7, Pink Concrete
chisel:concrete_pink:8, Pink Concrete
chisel:concrete_pink:9, Pink Concrete
chisel:concrete_pink:10, Pink Concrete
chisel:concrete_pink:11, Pink Concrete
chisel:concrete_pink:12, Pink Concrete
chisel:concrete_pink:13, Pink Concrete
chisel:concrete_pink:14, Pink Concrete
chisel:concrete_pink:15, Pink Concrete
chisel:concrete_pink1:0, Pink Concrete
chisel:concrete_pink1:1, Pink Concrete
chisel:concrete_pink1:2, Pink Concrete
chisel:concrete_pink1:3, Pink Concrete
chisel:concrete_pink1:4, Pink Concrete
chisel:concrete_pink1:5, Pink Concrete
chisel:concrete_pink1:6, Pink Concrete
chisel:concrete_pink1:7, Pink Concrete
chisel:concrete_pink1:8, Pink Concrete
chisel:concrete_pink1:9, Pink Concrete
chisel:concrete_pink1:10, Pink Concrete
chisel:concrete_pink1:11, Pink Concrete
chisel:concrete_pink1:12, Pink Concrete
chisel:concrete_pink1:13, Pink Concrete
chisel:concrete_pink1:14, Pink Concrete
chisel:concrete_pink1:15, Pink Concrete
chisel:concrete_pink2:0, Pink Concrete
chisel:concrete_lime:0, Lime Concrete
chisel:concrete_lime:1, Lime Concrete
chisel:concrete_lime:2, Lime Concrete
chisel:concrete_lime:3, Lime Concrete
chisel:concrete_lime:4, Lime Concrete
chisel:concrete_lime:5, Lime Concrete
chisel:concrete_lime:6, Lime Concrete
chisel:concrete_lime:7, Lime Concrete
chisel:concrete_lime:8, Lime Concrete
chisel:concrete_lime:9, Lime Concrete
chisel:concrete_lime:10, Lime Concrete
chisel:concrete_lime:11, Lime Concrete
chisel:concrete_lime:12, Lime Concrete
chisel:concrete_lime:13, Lime Concrete
chisel:concrete_lime:14, Lime Concrete
chisel:concrete_lime:15, Lime Concrete
chisel:concrete_lime1:0, Lime Concrete
chisel:concrete_lime1:1, Lime Concrete
chisel:concrete_lime1:2, Lime Concrete
chisel:concrete_lime1:3, Lime Concrete
chisel:concrete_lime1:4, Lime Concrete
chisel:concrete_lime1:5, Lime Concrete
chisel:concrete_lime1:6, Lime Concrete
chisel:concrete_lime1:7, Lime Concrete
chisel:concrete_lime1:8, Lime Concrete
chisel:concrete_lime1:9, Lime Concrete
chisel:concrete_lime1:10, Lime Concrete
chisel:concrete_lime1:11, Lime Concrete
chisel:concrete_lime1:12, Lime Concrete
chisel:concrete_lime1:13, Lime Concrete
chisel:concrete_lime1:14, Lime Concrete
chisel:concrete_lime1:15, Lime Concrete
chisel:concrete_lime2:0, Lime Concrete
chisel:concrete_yellow:0, Yellow Concrete
chisel:concrete_yellow:1, Yellow Concrete
chisel:concrete_yellow:2, Yellow Concrete
chisel:concrete_yellow:3, Yellow Concrete
chisel:concrete_yellow:4, Yellow Concrete
chisel:concrete_yellow:5, Yellow Concrete
chisel:concrete_yellow:6, Yellow Concrete
chisel:concrete_yellow:7, Yellow Concrete
chisel:concrete_yellow:8, Yellow Concrete
chisel:concrete_yellow:9, Yellow Concrete
chisel:concrete_yellow:10, Yellow Concrete
chisel:concrete_yellow:11, Yellow Concrete
chisel:concrete_yellow:12, Yellow Concrete
chisel:concrete_yellow:13, Yellow Concrete
chisel:concrete_yellow:14, Yellow Concrete
chisel:concrete_yellow:15, Yellow Concrete
chisel:concrete_yellow1:0, Yellow Concrete
chisel:concrete_yellow1:1, Yellow Concrete
chisel:concrete_yellow1:2, Yellow Concrete
chisel:concrete_yellow1:3, Yellow Concrete
chisel:concrete_yellow1:4, Yellow Concrete
chisel:concrete_yellow1:5, Yellow Concrete
chisel:concrete_yellow1:6, Yellow Concrete
chisel:concrete_yellow1:7, Yellow Concrete
chisel:concrete_yellow1:8, Yellow Concrete
chisel:concrete_yellow1:9, Yellow Concrete
chisel:concrete_yellow1:10, Yellow Concrete
chisel:concrete_yellow1:11, Yellow Concrete
chisel:concrete_yellow1:12, Yellow Concrete
chisel:concrete_yellow1:13, Yellow Concrete
chisel:concrete_yellow1:14, Yellow Concrete
chisel:concrete_yellow1:15, Yellow Concrete
chisel:concrete_yellow2:0, Yellow Concrete
chisel:concrete_lightblue:0, Light Blue Concrete
chisel:concrete_lightblue:1, Light Blue Concrete
chisel:concrete_lightblue:2, Light Blue Concrete
chisel:concrete_lightblue:3, Light Blue Concrete
chisel:concrete_lightblue:4, Light Blue Concrete
chisel:concrete_lightblue:5, Light Blue Concrete
chisel:concrete_lightblue:6, Light Blue Concrete
chisel:concrete_lightblue:7, Light Blue Concrete
chisel:concrete_lightblue:8, Light Blue Concrete
chisel:concrete_lightblue:9, Light Blue Concrete
chisel:concrete_lightblue:10, Light Blue Concrete
chisel:concrete_lightblue:11, Light Blue Concrete
chisel:concrete_lightblue:12, Light Blue Concrete
chisel:concrete_lightblue:13, Light Blue Concrete
chisel:concrete_lightblue:14, Light Blue Concrete
chisel:concrete_lightblue:15, Light Blue Concrete
chisel:concrete_lightblue1:0, Light Blue Concrete
chisel:concrete_lightblue1:1, Light Blue Concrete
chisel:concrete_lightblue1:2, Light Blue Concrete
chisel:concrete_lightblue1:3, Light Blue Concrete
chisel:concrete_lightblue1:4, Light Blue Concrete
chisel:concrete_lightblue1:5, Light Blue Concrete
chisel:concrete_lightblue1:6, Light Blue Concrete
chisel:concrete_lightblue1:7, Light Blue Concrete
chisel:concrete_lightblue1:8, Light Blue Concrete
chisel:concrete_lightblue1:9, Light Blue Concrete
chisel:concrete_lightblue1:10, Light Blue Concrete
chisel:concrete_lightblue1:11, Light Blue Concrete
chisel:concrete_lightblue1:12, Light Blue Concrete
chisel:concrete_lightblue1:13, Light Blue Concrete
chisel:concrete_lightblue1:14, Light Blue Concrete
chisel:concrete_lightblue1:15, Light Blue Concrete
chisel:concrete_lightblue2:0, Light Blue Concrete
chisel:concrete_magenta:0, Magenta Concrete
chisel:concrete_magenta:1, Magenta Concrete
chisel:concrete_magenta:2, Magenta Concrete
chisel:concrete_magenta:3, Magenta Concrete
chisel:concrete_magenta:4, Magenta Concrete
chisel:concrete_magenta:5, Magenta Concrete
chisel:concrete_magenta:6, Magenta Concrete
chisel:concrete_magenta:7, Magenta Concrete
chisel:concrete_magenta:8, Magenta Concrete
chisel:concrete_magenta:9, Magenta Concrete
chisel:concrete_magenta:10, Magenta Concrete
chisel:concrete_magenta:11, Magenta Concrete
chisel:concrete_magenta:12, Magenta Concrete
chisel:concrete_magenta:13, Magenta Concrete
chisel:concrete_magenta:14, Magenta Concrete
chisel:concrete_magenta:15, Magenta Concrete
chisel:concrete_magenta1:0, Magenta Concrete
chisel:concrete_magenta1:1, Magenta Concrete
chisel:concrete_magenta1:2, Magenta Concrete
chisel:concrete_magenta1:3, Magenta Concrete
chisel:concrete_magenta1:4, Magenta Concrete
chisel:concrete_magenta1:5, Magenta Concrete
chisel:concrete_magenta1:6, Magenta Concrete
chisel:concrete_magenta1:7, Magenta Concrete
chisel:concrete_magenta1:8, Magenta Concrete
chisel:concrete_magenta1:9, Magenta Concrete
chisel:concrete_magenta1:10, Magenta Concrete
chisel:concrete_magenta1:11, Magenta Concrete
chisel:concrete_magenta1:12, Magenta Concrete
chisel:concrete_magenta1:13, Magenta Concrete
chisel:concrete_magenta1:14, Magenta Concrete
chisel:concrete_magenta1:15, Magenta Concrete
chisel:concrete_magenta2:0, Magenta Concrete
chisel:concrete_orange:0, Orange Concrete
chisel:concrete_orange:1, Orange Concrete
chisel:concrete_orange:2, Orange Concrete
chisel:concrete_orange:3, Orange Concrete
chisel:concrete_orange:4, Orange Concrete
chisel:concrete_orange:5, Orange Concrete
chisel:concrete_orange:6, Orange Concrete
chisel:concrete_orange:7, Orange Concrete
chisel:concrete_orange:8, Orange Concrete
chisel:concrete_orange:9, Orange Concrete
chisel:concrete_orange:10, Orange Concrete
chisel:concrete_orange:11, Orange Concrete
chisel:concrete_orange:12, Orange Concrete
chisel:concrete_orange:13, Orange Concrete
chisel:concrete_orange:14, Orange Concrete
chisel:concrete_orange:15, Orange Concrete
chisel:concrete_orange1:0, Orange Concrete
chisel:concrete_orange1:1, Orange Concrete
chisel:concrete_orange1:2, Orange Concrete
chisel:concrete_orange1:3, Orange Concrete
chisel:concrete_orange1:4, Orange Concrete
chisel:concrete_orange1:5, Orange Concrete
chisel:concrete_orange1:6, Orange Concrete
chisel:concrete_orange1:7, Orange Concrete
chisel:concrete_orange1:8, Orange Concrete
chisel:concrete_orange1:9, Orange Concrete
chisel:concrete_orange1:10, Orange Concrete
chisel:concrete_orange1:11, Orange Concrete
chisel:concrete_orange1:12, Orange Concrete
chisel:concrete_orange1:13, Orange Concrete
chisel:concrete_orange1:14, Orange Concrete
chisel:concrete_orange1:15, Orange Concrete
chisel:concrete_orange2:0, Orange Concrete
chisel:concrete_white:0, White Concrete
